1965	  7	  6	 201.3300
1965	  7	  7	 201.7200
1965	  7	  8	 202.0000
1965	  7	  9	 202.3000
1965	  7	 10	 202.5000
1965	  7	 11	 202.7800
1965	  7	 12	 203.1000
1965	  7	 13	 203.5000
1965	  7	 14	 203.8000
1965	  7	 15	 204.2000
1965	  7	 16	 204.6800
1965	  7	 17	 205.3000
1965	  7	 18	 205.7000
1965	  7	 19	 206.1000
1965	  7	 20	 206.4800
1965	  7	 21	 206.8800
1965	  7	 22	 207.2000
1965	  7	 23	 207.5400
1965	  7	 24	 207.9200
1965	  7	 25	 208.3300
1965	  7	 26	 208.7000
1965	  7	 27	 209.0500
1965	  7	 28	 209.3400
1965	  7	 29	 209.6000
1965	  7	 30	 209.8000
1965	  7	 31	 210.0000
1965	  8	  1	 210.2000
1965	  8	  2	 210.3000
1965	  8	  3	 210.5000
1965	  8	  4	 210.7000
1965	  8	  5	 210.8000
1965	  8	  6	 211.0000
1965	  8	  7	 211.2000
1965	  8	  8	 211.4000
1965	  8	  9	 211.6000
1965	  8	 10	 211.7800
1965	  8	 11	 211.9800
1965	  8	 12	 212.2400
1965	  8	 13	 212.4600
1965	  8	 14	 212.6000
1965	  8	 15	 213.0500
1965	  8	 16	 213.3200
1965	  8	 17	 213.5500
1965	  8	 18	 213.8800
1965	  8	 19	 214.1800
1965	  8	 20	 214.5200
1965	  8	 21	 214.7500
1965	  8	 22	 215.0800
1965	  8	 23	 215.4300
1965	  8	 24	 215.7300
1965	  8	 25	 216.0300
1965	  8	 26	 216.3000
1965	  8	 27	 216.6200
1965	  8	 28	 217.0000
1965	  8	 29	 217.4300
1965	  8	 30	 217.8000
1965	  8	 31	 218.2000
1965	  9	  1	 218.5500
1965	  9	  2	 218.9300
1965	  9	  3	 219.3500
1965	  9	  4	 219.7000
1965	  9	  5	 220.1000
1965	  9	  6	 220.4500
1965	  9	  7	 220.8500
1965	  9	  8	 221.1200
1965	  9	  9	 221.5000
1965	  9	 10	 221.8300
1965	  9	 11	 222.2200
1965	  9	 12	 222.6000
1965	  9	 13	 222.9200
1965	  9	 14	 223.2600
1965	  9	 15	 223.6400
1965	  9	 16	 224.0200
1965	  9	 17	 224.4500
1965	  9	 18	 224.8000
1965	  9	 19	 225.2200
1965	  9	 20	 225.7000
1965	  9	 21	 226.0600
1965	  9	 22	 226.4800
1965	  9	 23	 226.8300
1965	  9	 24	 227.2000
1965	  9	 25	 227.6200
1965	  9	 26	 228.0200
1965	  9	 27	 228.4000
1965	  9	 28	 228.8000
1965	  9	 29	 229.2000
1965	  9	 30	 229.6100
1965	 10	  1	 229.9200
1965	 10	  2	 230.3000
1965	 10	  3	 230.6300
1965	 10	  4	 231.0200
1965	 10	  5	 231.3500
1965	 10	  6	 231.7000
1965	 10	  7	 232.0500
1965	 10	  8	 232.3200
1965	 10	  9	 232.6300
1965	 10	 10	 232.9200
1965	 10	 11	 233.2800
1965	 10	 12	 233.5000
1965	 10	 13	 233.7900
1965	 10	 14	 234.0000
1965	 10	 15	 234.2200
1965	 10	 16	 234.5000
1965	 10	 17	 234.7000
1965	 10	 18	 234.9000
1965	 10	 19	 235.0500
1965	 10	 20	 235.2500
1965	 10	 21	 235.4200
1965	 10	 22	 235.5500
1965	 10	 23	 235.6500
1965	 10	 24	 235.8000
1965	 10	 25	 235.9300
1965	 10	 26	 236.0900
1965	 10	 27	 236.1500
1965	 10	 28	 236.2300
1965	 10	 29	 236.3500
1965	 10	 30	 236.4500
1965	 10	 31	 236.5200
1965	 11	  1	 236.6300
1965	 11	  2	 236.7000
1965	 11	  3	 236.7600
1965	 11	  4	 236.8100
1965	 11	  5	 236.8700
1965	 11	  6	 236.9200
1965	 11	  7	 236.9700
1965	 11	  8	 236.9700
1965	 11	  9	 236.9900
1965	 11	 10	 237.0000
1965	 11	 11	 237.0200
1965	 11	 12	 237.0600
1965	 11	 13	 237.0600
1965	 11	 14	 237.0600
1965	 11	 15	 237.0800
1965	 11	 16	 237.0800
1965	 11	 17	 237.0800
1965	 11	 18	 237.1000
1965	 11	 19	 237.1000
1965	 11	 20	 237.1000
1965	 11	 21	 237.1000
1965	 11	 22	 237.1000
1965	 11	 23	 237.0800
1965	 11	 24	 237.0800
1965	 11	 25	 237.1000
1965	 11	 26	 237.1000
1965	 11	 27	 237.0800
1965	 11	 28	 237.1000
1965	 11	 29	 237.0700
1965	 11	 30	 237.1000
1965	 12	  1	 237.1000
1965	 12	  2	 237.0800
1965	 12	  3	 237.0800
1965	 12	  4	 237.0800
1965	 12	  5	 237.0500
1965	 12	  6	 237.0500
1965	 12	  7	 237.0300
1965	 12	  8	 237.0200
1965	 12	  9	 237.0000
1965	 12	 10	 237.0000
1965	 12	 11	 237.0000
1965	 12	 12	 237.0000
1965	 12	 13	 236.9900
1965	 12	 14	 236.9800
1965	 12	 15	 236.9800
1965	 12	 16	 236.9500
1965	 12	 17	 236.9400
1965	 12	 18	 236.9200
1965	 12	 19	 236.9000
1965	 12	 20	 236.9000
1965	 12	 21	 236.9000
1965	 12	 22	 236.8800
1965	 12	 23	 236.8800
1965	 12	 24	 236.8200
1965	 12	 25	 236.8100
1965	 12	 26	 236.8000
1965	 12	 27	 236.7900
1965	 12	 28	 236.7600
1965	 12	 29	 236.7000
1965	 12	 30	 236.7000
1965	 12	 31	 236.7000
1966	  1	  1	 236.7000
1966	  1	  2	 236.7000
1966	  1	  3	 236.6900
1966	  1	  4	 236.6800
1966	  1	  5	 236.6800
1966	  1	  6	 236.6500
1966	  1	  7	 236.6300
1966	  1	  8	 236.6100
1966	  1	  9	 236.6000
1966	  1	 10	 236.6900
1966	  1	 11	 236.5900
1966	  1	 12	 236.5300
1966	  1	 13	 236.5200
1966	  1	 14	 236.5200
1966	  1	 15	 236.5100
1966	  1	 16	 236.4600
1966	  1	 17	 236.4200
1966	  1	 18	 236.4200
1966	  1	 19	 236.4200
1966	  1	 20	 236.4100
1966	  1	 21	 236.4100
1966	  1	 22	 236.3700
1966	  1	 23	 236.3500
1966	  1	 24	 236.3000
1966	  1	 25	 236.3000
1966	  1	 26	 236.2700
1966	  1	 27	 236.2600
1966	  1	 28	 236.2400
1966	  1	 29	 236.2200
1966	  1	 30	 236.2200
1966	  1	 31	 236.2000
1966	  2	  1	 236.1700
1966	  2	  2	 236.1700
1966	  2	  3	 236.1600
1966	  2	  4	 236.1600
1966	  2	  5	 236.1300
1966	  2	  6	 236.1000
1966	  2	  7	 236.1000
1966	  2	  8	 236.0000
1966	  2	  9	 235.9800
1966	  2	 10	 235.9800
1966	  2	 11	 235.9800
1966	  2	 12	 235.9500
